sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-09-17",="16:07:05",="16:08:00",="hi-mix",="RI-0352",="FAIL",="PASS",="25109471",="PASS",="5109471",="PASS",="702",="PASS",="10602",="PASS",="5390",="PASS",="4384",="PASS",="3315",="PASS",="1806",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="FAIL",="",="FAIL",="",="FAIL",="",="PASS",="000516800014A7B5",="FAIL",="",
="2024-09-17",="16:08:56",="16:16:37",="hi-mix",="RI-0352",="FAIL",="PASS",="25109120",="PASS",="5109120",="PASS",="698",="PASS",="10538",="PASS",="5371",="PASS",="4384",="PASS",="3266",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="1464936387",="1907239083",="-73",="11",="1907239083",="1464936387",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671073128140",="89551080357045308171",="Vivo",="PASS",="2",="17",="0.62",="PASS",="89550531420012622847",="Claro",="PASS",="-",="FAIL",="",="-",="",="PASS",="E6683EEE",="PASS",="000516800014A63F",="-",="",
="2024-09-17",="16:17:51",="16:24:53",="hi-mix",="RI-0352",="PASS",="PASS",="25107804",="PASS",="5107804",="PASS",="784",="PASS",="10602",="PASS",="5371",="PASS",="4399",="PASS",="3300",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="PASS",="906000",="1148170912",="1783724800",="-71",="11",="1783724800",="1148170912",="-34",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="869671072641945",="89551080357045308171",="Vivo",="PASS",="2",="14",="0.70",="PASS",="89550531420012626947",="Claro",="PASS",="-",="PASS",="6BA2B30015166E19",="PASS",="CD1BF47DC5F732A1383DE6ADCA9C4305",="PASS",="B5FA781D",="PASS",="000516800014BCF3",="PASS",="CD907BA2D7A3166983A0E5093CF64631",
="2024-09-17",="16:25:22",="16:31:52",="hi-mix",="RI-0352",="PASS",="PASS",="25106392",="PASS",="5106392",="PASS",="1754",="PASS",="10441",="PASS",="5439",="PASS",="4399",="PASS",="3320",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="908416721",="1127088342",="-77",="11",="1127088342",="908416721",="-36",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072638545",="89551080357045308171",="Vivo",="PASS",="1",="16",="0.61",="PASS",="89550534400026582648",="Claro",="PASS",="-",="PASS",="E31465855F2382CD",="PASS",="71872A7218EBC2D145783124A4D32012",="PASS",="87045A38",="PASS",="0005168000149290",="PASS",="5FF5B5C1990A3A8FF13E87FE5576F3D6",
="2024-09-17",="16:32:25",="16:34:35",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="760",="PASS",="10505",="PASS",="5410",="PASS",="4394",="PASS",="3300",="PASS",="1845",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="16:35:14",="16:37:02",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="724",="PASS",="10505",="PASS",="5341",="PASS",="4345",="PASS",="3300",="PASS",="1816",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="16:37:34",="16:39:15",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="784",="PASS",="10570",="PASS",="5390",="PASS",="4375",="PASS",="3305",="PASS",="1811",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="16:39:46",="16:41:34",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="784",="PASS",="10538",="PASS",="5361",="PASS",="4394",="PASS",="3330",="PASS",="1816",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="16:42:18",="16:50:12",="hi-mix",="RI-0352",="PASS",="PASS",="25105854",="PASS",="5105854",="PASS",="832",="PASS",="10538",="PASS",="5361",="PASS",="4365",="PASS",="3281",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="58728321",="140921277",="-76",="12",="140921277",="58728321",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="865413056321945",="89551080357045308171",="Vivo",="PASS",="1",="15",="0.67",="PASS",="89550531400040159251",="Claro",="PASS",="-",="PASS",="BCAE3D815CE42FC8",="PASS",="83C277B5E7E241E85CF3B0F87ACBD414",="PASS",="2338D194",="PASS",="0005168000147A3F",="PASS",="B43114C4F6BF8D98C7BF1BE9C970C86F",
="2024-09-17",="16:50:40",="16:57:04",="hi-mix",="RI-0352",="PASS",="PASS",="25105854",="PASS",="5105854",="PASS",="740",="PASS",="10602",="PASS",="5380",="PASS",="4360",="PASS",="3286",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="2094956536",="1452046518",="-74",="11",="1452046518",="2094956536",="-36",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="865413056321945",="89551080357045308171",="Vivo",="PASS",="1",="14",="0.69",="PASS",="89550531400040159251",="Claro",="PASS",="-",="PASS",="BCAE3D815CE42FC8",="PASS",="83C277B5E7E241E85CF3B0F87ACBD414",="PASS",="2338D194",="PASS",="0005168000147A3F",="PASS",="B43114C4F6BF8D98C7BF1BE9C970C86F",
