sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-06-26",="01:39:13",="01:40:32",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="724",="PASS",="10276",="PASS",="5363",="PASS",="4389",="PASS",="3271",="PASS",="1796",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001498F1",="-",="",
="2024-06-26",="01:41:25",="01:43:08",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="02:12:21",="02:14:21",="hi-mix",="RI-0352",="FAIL",="PASS",="25102190",="PASS",="5102190",="PASS",="482",="PASS",="10212",="PASS",="5471",="PASS",="4389",="PASS",="3349",="PASS",="1860",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11654",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="TIMEOUT",="6200000F26D67028",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001498FD",="-",="",
="2024-06-26",="02:15:19",="02:17:09",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="02:17:28",="02:19:12",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="05:59:53",="06:01:49",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="06:25:55",="06:26:45",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="06:37:54",="06:53:21",="hi-mix",="RI-0352",="PASS",="PASS",="25102173",="PASS",="5102173",="PASS",="606",="PASS",="10244",="PASS",="5383",="PASS",="4384",="PASS",="3320",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11681",="-",="0",="0",="0",="PASS",="906000",="1486442376",="782746616",="-40",="10",="782746616",="1486442376",="-45",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413055928393",="89551080157072791251",="Vivo",="PASS",="2",="21",="0.55",="PASS",="89550534400026562335",="Claro",="PASS",="-",="PASS",="1D087B93A0ED98C9",="PASS",="D03639A5D45581262B4561FDFE7455F4",="PASS",="226B6617",="PASS",="0005168000148D27",="PASS",="67C5663B3C59FDB6D94CCCB1FC9A9274",
="2024-06-26",="06:53:41",="06:55:52",="hi-mix",="RI-0352",="FAIL",="PASS",="25102298",="PASS",="5102298",="PASS",="404",="PASS",="10244",="PASS",="5402",="PASS",="4345",="PASS",="3281",="PASS",="1767",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="FAIL",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014993F",="-",="",
="2024-06-26",="06:56:47",="06:58:31",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="06:59:16",="07:00:59",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="07:01:23",="07:11:08",="hi-mix",="RI-0352",="PASS",="PASS",="25102240",="PASS",="5102240",="PASS",="430",="PASS",="10308",="PASS",="5383",="PASS",="4355",="PASS",="3271",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="PASS",="906000",="1404291182",="1541047107",="-43",="11",="1541047107",="1404291182",="-51",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413055959851",="89551080157072791251",="Vivo",="PASS",="2",="13",="0.73",="PASS",="89550534400026560404",="Claro",="PASS",="-",="PASS",="639D4859EEA83FB4",="PASS",="E7DE35ED0A9EC4CB889AB6CA37F56CE1",="PASS",="F6D0389F",="PASS",="00051680001492BD",="PASS",="1C4EE9E99DCFB7CF39FF8C85EFB5A4CF",
="2024-06-26",="07:11:32",="07:13:52",="hi-mix",="RI-0352",="FAIL",="PASS",="25102234",="PASS",="5102234",="PASS",="412",="PASS",="10308",="PASS",="5383",="PASS",="4335",="PASS",="3251",="PASS",="1777",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000149906",="-",="",
="2024-06-26",="07:14:33",="07:16:26",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="07:18:03",="07:27:38",="hi-mix",="RI-0352",="PASS",="PASS",="25102232",="PASS",="5102232",="PASS",="484",="PASS",="10308",="PASS",="5373",="PASS",="4345",="PASS",="3261",="PASS",="1762",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="845311984",="217249704",="-41",="11",="217249704",="845311984",="-53",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413055954068",="89551080157072791251",="Vivo",="PASS",="2",="14",="0.70",="PASS",="89550534400026560461",="Claro",="PASS",="-",="PASS",="B18AE03B32CE4A2E",="PASS",="1F79443C2B2DC11939FB3BA428F53272",="PASS",="905A0DF9",="PASS",="00051680001498EA",="PASS",="F93D4CDAC5D25D0D99497CFC6F081399",
="2024-06-26",="07:28:11",="07:30:15",="hi-mix",="RI-0352",="FAIL",="PASS",="25102366",="PASS",="5102366",="PASS",="648",="PASS",="10212",="PASS",="5373",="PASS",="4326",="PASS",="3256",="PASS",="1772",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001498D8",="-",="",
="2024-06-26",="07:31:04",="07:36:54",="hi-mix",="RI-0352",="FAIL",="PASS",="25102372",="PASS",="5102372",="PASS",="430",="PASS",="10308",="PASS",="5383",="PASS",="4316",="PASS",="3247",="PASS",="1757",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11709",="-",="0",="0",="0",="PASS",="906000",="2002716474",="1016069059",="-46",="10",="1016069059",="2002716474",="-47",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413055958226",="89551080157072791251",="Vivo",="PASS",="2",="17",="0.65",="FAIL",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148E7E",="-",="",
="2024-06-26",="07:37:56",="07:39:39",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="07:40:07",="07:41:51",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="07:42:27",="07:44:12",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="07:44:52",="07:54:01",="hi-mix",="RI-0352",="PASS",="PASS",="25102359",="PASS",="5102359",="PASS",="420",="PASS",="10308",="PASS",="5363",="PASS",="4365",="PASS",="3276",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="1836603741",="6796008",="-40",="10",="6796008",="1836603741",="-50",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="13",="99",="865413055946858",="89551080157072791251",="Vivo",="PASS",="2",="14",="0.77",="PASS",="89550534400026561436",="Claro",="PASS",="-",="PASS",="F0C1F77094FE531E",="PASS",="14EC3A51003FB8A26877082A221BE1C6",="PASS",="AA8179BD",="PASS",="00051680001498F6",="PASS",="81D23B9D73941CBBEE0938669ECB94B9",
="2024-06-26",="07:54:19",="07:56:29",="hi-mix",="RI-0352",="FAIL",="PASS",="25102251",="PASS",="5102251",="PASS",="548",="PASS",="10308",="PASS",="5373",="PASS",="4355",="PASS",="3251",="PASS",="1782",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0011",="00111",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001498CB",="-",="",
="2024-06-26",="07:57:23",="07:59:06",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="08:00:15",="08:01:58",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="08:19:48",="08:28:07",="hi-mix",="RI-0352",="PASS",="PASS",="25102690",="PASS",="5102690",="PASS",="678",="PASS",="10276",="PASS",="5363",="PASS",="4355",="PASS",="3256",="PASS",="1757",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11515",="-",="0",="0",="0",="PASS",="906000",="9841",="1560704363",="-36",="11",="1560704363",="9841",="-44",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056346512",="89551080357045373621",="Vivo",="PASS",="2",="14",="0.82",="PASS",="89550534400026564190",="Claro",="PASS",="-",="PASS",="615727A2D3891AC3",="PASS",="2D725746DED42C607F13328EA9DAD2C5",="PASS",="C1D34D71",="PASS",="0005168000148B4A",="PASS",="48E7CAC5D843AF0716CC79DD23C6CCAE",
="2024-06-26",="08:29:26",="08:31:38",="hi-mix",="RI-0352",="FAIL",="PASS",="25102667",="PASS",="5102667",="PASS",="632",="PASS",="10276",="PASS",="5363",="PASS",="4365",="PASS",="3256",="PASS",="1796",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0011",="00111",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148D07",="-",="",
="2024-06-26",="08:32:11",="08:33:57",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="08:34:35",="08:36:31",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-26",="08:37:11",="08:49:03",="hi-mix",="RI-0352",="PASS",="PASS",="25102650",="PASS",="5102650",="PASS",="404",="PASS",="10308",="PASS",="5373",="PASS",="4350",="PASS",="3276",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="2091640450",="1204876622",="-43",="11",="1204876622",="2091640450",="-51",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056319931",="89551080357045373621",="Vivo",="PASS",="2",="15",="0.80",="PASS",="89550534400026561485",="Claro",="PASS",="-",="PASS",="59EF3719CDD37642",="PASS",="87D6C3C579A44BF07947B3424DF042AF",="PASS",="266FA6B3",="PASS",="0005168000148C1C",="PASS",="E0DB8AC528FAD53C4A92574F9F54CD9C",
="2024-06-26",="08:49:17",="09:01:37",="hi-mix",="RI-0352",="PASS",="PASS",="25102651",="PASS",="5102651",="PASS",="422",="PASS",="10308",="PASS",="5383",="PASS",="4345",="PASS",="3266",="PASS",="1767",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="1562245371",="1753731968",="-41",="11",="1753731968",="1562245371",="-47",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056322083",="89551080357045373621",="Vivo",="PASS",="2",="16",="0.65",="PASS",="89550534400026561212",="Claro",="PASS",="-",="PASS",="2DD0CB54548ACEB2",="PASS",="A377A78FF0DAB74FFE7F0897B208F25D",="PASS",="AD45C35B",="PASS",="0005168000148B3D",="PASS",="9C70DCD8AA5A6C2F09C6A47BD232B1F0",
