sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-08-23",="17:11:57",="17:13:22",="hi-mix",="RI-0352",="FAIL",="PASS",="25108562",="PASS",="5108562",="PASS",="780",="PASS",="10538",="PASS",="5380",="PASS",="4375",="PASS",="3271",="PASS",="1806",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="00000",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D027",="-",="",
="2024-08-23",="17:18:36",="17:19:53",="hi-mix",="RI-0352",="FAIL",="PASS",="25108562",="PASS",="5108562",="PASS",="384",="PASS",="10570",="PASS",="5361",="PASS",="4375",="PASS",="3261",="PASS",="1791",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="00000",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D027",="-",="",
="2024-08-23",="17:21:16",="17:22:19",="hi-mix",="RI-0352",="FAIL",="PASS",="25108562",="PASS",="5108562",="PASS",="374",="PASS",="10570",="PASS",="5361",="PASS",="4355",="PASS",="3261",="PASS",="1787",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="00000",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D027",="-",="",
="2024-08-23",="17:23:34",="17:24:30",="hi-mix",="RI-0352",="FAIL",="PASS",="25108668",="PASS",="5108668",="PASS",="702",="PASS",="10505",="PASS",="5390",="PASS",="4365",="PASS",="3286",="PASS",="1782",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="FAIL",="",="FAIL",="",="FAIL",="",="PASS",="FFFFFFFFFFFFFFFF",="FAIL",="",
="2024-08-23",="17:30:15",="17:36:49",="hi-mix",="RI-0352",="PASS",="PASS",="25106692",="PASS",="5106692",="PASS",="774",="PASS",="10441",="PASS",="5332",="PASS",="4355",="PASS",="3286",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="-",="0",="0",="0",="PASS",="906000",="1441181695",="1323926251",="-75",="11",="1323926251",="1441181695",="-36",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671072647496",="89551080357045298158",="Vivo",="PASS",="2",="15",="0.60",="PASS",="89550534420011926923",="Claro",="PASS",="-",="PASS",="4EAA09FB266AC459",="PASS",="C70F0A8FE8292928B148BA6165176E4A",="PASS",="FC308E57",="PASS",="000516800014B1AE",="PASS",="950E4D9B68CE30F9C75DE30B92950394",
="2024-08-23",="17:44:35",="17:52:20",="hi-mix",="RI-0352",="PASS",="PASS",="25106813",="PASS",="5106813",="PASS",="390",="PASS",="10570",="PASS",="5322",="PASS",="4350",="PASS",="3276",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11460",="-",="0",="0",="0",="PASS",="906000",="1973153396",="1282236646",="-70",="11",="1282236646",="1973153396",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="869671072646688",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.66",="PASS",="89550531400038848998",="Claro",="PASS",="-",="PASS",="84773BDACD2ABF67",="PASS",="4961F7D5896748CCFCE58F03BEA323C8",="PASS",="A7CDBD24",="PASS",="000516800014B15A",="PASS",="49EF674160F161BBAC3A59F4F20BDE13",
="2024-08-23",="17:53:01",="17:58:21",="hi-mix",="RI-0352",="FAIL",="PASS",="25106557",="PASS",="5106557",="PASS",="724",="PASS",="10538",="PASS",="5312",="PASS",="4360",="PASS",="3271",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="723808852",="243427400",="-71",="11",="243427400",="723808852",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072638370",="89551080357045298158",="Vivo",="FAIL",="1",="15",="0.64",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B187",="-",="",
="2024-08-23",="17:58:50",="18:06:26",="hi-mix",="RI-0352",="FAIL",="PASS",="25106557",="PASS",="5106557",="PASS",="688",="PASS",="10570",="PASS",="5312",="PASS",="4365",="PASS",="3281",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="674422068",="1695247360",="-71",="11",="1695247360",="674422068",="-36",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671072638370",="89551080357045298158",="Vivo",="PASS",="2",="15",="0.66",="PASS",="89550534420011925776",="Claro",="FAIL",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B187",="-",="",
="2024-08-23",="18:07:30",="18:17:17",="hi-mix",="RI-0352",="PASS",="PASS",="25106564",="PASS",="5106564",="PASS",="386",="PASS",="10570",="PASS",="5351",="PASS",="4365",="PASS",="3271",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="-",="0",="0",="0",="PASS",="906000",="582920678",="203121610",="-74",="11",="203121610",="582920678",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072641234",="89551080357045298158",="Vivo",="PASS",="2",="16",="0.66",="PASS",="89550534420011927046",="Claro",="PASS",="-",="PASS",="4970306470E2E875",="PASS",="493C830C51AC278062C75BA694BA5D13",="PASS",="60EB7A80",="PASS",="0005168000148CA9",="PASS",="24F4528A0C71F05C8DF5C141B6A4ACBB",
="2024-08-23",="18:17:41",="18:25:27",="hi-mix",="RI-0352",="PASS",="PASS",="25106557",="PASS",="5106557",="PASS",="728",="PASS",="10570",="PASS",="5312",="PASS",="4355",="PASS",="3266",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11515",="-",="0",="0",="0",="PASS",="906000",="321519831",="1458182667",="-70",="11",="1458182667",="321519831",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671072638370",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.69",="PASS",="89550534420011925776",="Claro",="PASS",="-",="PASS",="4C0A8078065B7AE2",="PASS",="00343171971B5B136DF3FF4833B659C9",="PASS",="D0AB949E",="PASS",="000516800014B187",="PASS",="6B0BFCA95AD514D99CB79EDC41F21BFB",
