sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-08-20",="08:20:59",="08:25:43",="hi-mix",="RI-0352",="FAIL",="PASS",="25108245",="PASS",="5108245",="PASS",="718",="PASS",="10538",="PASS",="5312",="PASS",="4389",="PASS",="3291",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="1968776355",="1039526516",="-71",="11",="1039526516",="1968776355",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="865413056315335",="89551080357045298158",="Vivo",="FAIL",="1",="15",="0.67",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D435",="-",="",
="2024-08-20",="08:26:25",="08:27:39",="hi-mix",="RI-0352",="FAIL",="PASS",="25108245",="PASS",="5108245",="PASS",="846",="PASS",="10409",="PASS",="5312",="PASS",="4365",="PASS",="3286",="PASS",="1787",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D435",="-",="",
="2024-08-20",="08:28:35",="08:31:34",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-08-20",="08:32:12",="08:34:17",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-08-20",="08:34:59",="08:36:53",="hi-mix",="RI-0352",="FAIL",="PASS",="25108304",="PASS",="5108304",="PASS",="734",="PASS",="10505",="PASS",="5429",="PASS",="4418",="PASS",="3334",="PASS",="1855",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D433",="-",="",
="2024-08-20",="08:38:05",="08:43:34",="hi-mix",="RI-0352",="FAIL",="PASS",="25108304",="PASS",="5108304",="PASS",="766",="PASS",="10473",="PASS",="5332",="PASS",="4360",="PASS",="3276",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11654",="-",="0",="0",="0",="FAIL",="906000",="163",="958800326",="-70",="10",="",="1639812817",="0",="0",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D433",="-",="",
="2024-08-20",="08:44:31",="08:46:22",="hi-mix",="RI-0352",="FAIL",="PASS",="25108255",="PASS",="5108255",="PASS",="396",="PASS",="10538",="PASS",="5332",="PASS",="4340",="PASS",="3256",="PASS",="1791",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D56E",="-",="",
="2024-08-20",="08:47:24",="08:52:07",="hi-mix",="RI-0352",="FAIL",="PASS",="25108255",="PASS",="5108255",="PASS",="400",="PASS",="10570",="PASS",="5351",="PASS",="4340",="PASS",="3256",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="32096661",="886869914",="-74",="11",="886869914",="32096661",="-36",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="865413056315889",="89551080357045298158",="Vivo",="PASS",="2",="15",="0.68",="PASS",="89550537420005751094",="Claro",="FAIL",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D56E",="-",="",
="2024-08-20",="08:53:58",="08:58:06",="hi-mix",="RI-0352",="FAIL",="PASS",="25108304",="PASS",="5108304",="PASS",="792",="PASS",="10344",="PASS",="5429",="PASS",="4399",="PASS",="3320",="PASS",="1835",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="1896671642",="213431074",="-68",="11",="213431074",="1896671642",="-32",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="865413056315673",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.70",="PASS",="89550537420005750492",="Claro",="FAIL",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D433",="-",="",
="2024-08-20",="09:02:56",="09:08:19",="hi-mix",="RI-0352",="FAIL",="PASS",="25108304",="PASS",="5108304",="PASS",="482",="PASS",="10505",="PASS",="5322",="PASS",="4345",="PASS",="3266",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11681",="-",="0",="0",="0",="FAIL",="906000",="1406",="279353532",="-69",="11",="",="1406476747",="0",="0",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D433",="-",="",
