sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-09-13",="08:50:40",="08:57:45",="hi-mix",="RI-0352",="PASS",="PASS",="25110606",="PASS",="5110606",="PASS",="1262",="PASS",="10505",="PASS",="5410",="PASS",="4389",="PASS",="3291",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="-",="0",="0",="0",="PASS",="906000",="841450698",="1323641550",="-72",="11",="1323641550",="841450698",="-34",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671073150383",="89551080357045308155",="Vivo",="PASS",="2",="15",="0.72",="PASS",="89550531420012576340",="Claro",="PASS",="-",="PASS",="1AEE0F4299AB73DB",="PASS",="37D93EB5222F6B5338DFABE3118FABD8",="PASS",="93E7A841",="PASS",="0005168000149D5F",="PASS",="788CB599EEDC509A1B58228104351FDF",
="2024-09-13",="08:57:55",="09:06:36",="hi-mix",="RI-0352",="PASS",="PASS",="25110565",="PASS",="5110565",="PASS",="740",="PASS",="10634",="PASS",="5371",="PASS",="4379",="PASS",="3295",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="2011048273",="1367654115",="-74",="11",="1367654115",="2011048273",="-38",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073110643",="89551080357045308155",="Vivo",="PASS",="2",="15",="0.71",="PASS",="89550531420012576373",="Claro",="PASS",="-",="PASS",="4166406C32959969",="PASS",="67591194A3466A4FB65607CB2C90F94D",="PASS",="5BA0679A",="PASS",="000516800014BD91",="PASS",="F09E1E1AC0FD7B20D21D27B482227F5C",
="2024-09-13",="09:07:26",="09:18:07",="hi-mix",="RI-0352",="PASS",="PASS",="25110623",="PASS",="5110623",="PASS",="718",="PASS",="10570",="PASS",="5361",="PASS",="4379",="PASS",="3310",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="-",="0",="0",="0",="PASS",="906000",="1838104855",="562291838",="-72",="9",="562291838",="1838104855",="-36",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073138297",="89551080357045308155",="Vivo",="PASS",="2",="13",="0.75",="PASS",="89550531420012576332",="Claro",="PASS",="-",="PASS",="9965B9F13401CF5E",="PASS",="74D10E77E133A300613C1688C61138DC",="PASS",="9D81FE67",="PASS",="0005168000149180",="PASS",="384561D6B5D19EB69D01933ADF2397FC",
="2024-09-13",="09:19:30",="09:26:49",="hi-mix",="RI-0352",="PASS",="PASS",="25109986",="PASS",="5109986",="PASS",="682",="PASS",="10570",="PASS",="5351",="PASS",="4404",="PASS",="3271",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11654",="-",="0",="0",="0",="PASS",="906000",="894227655",="1387669455",="-74",="11",="1387669455",="894227655",="-39",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073116368",="89551080357045308155",="Vivo",="PASS",="1",="16",="0.66",="PASS",="89550531420012577694",="Claro",="PASS",="-",="PASS",="823324E86AAF802B",="PASS",="5C06C4CB9439D7D6CFF7BAFFFE6CB8A3",="PASS",="3F18E49F",="PASS",="000516800014BFCA",="PASS",="513DCC452E8CD8E875413FF6ED7E3237",
="2024-09-13",="09:27:41",="09:38:24",="hi-mix",="RI-0352",="PASS",="PASS",="25110133",="PASS",="5110133",="PASS",="724",="PASS",="10505",="PASS",="5380",="PASS",="4389",="PASS",="3305",="PASS",="1816",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="126930816",="401637864",="-71",="7",="401637864",="126930816",="-37",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073114454",="89551080357045308155",="Vivo",="PASS",="2",="17",="0.65",="PASS",="89550531420012575706",="Claro",="PASS",="-",="PASS",="8CBB467173D9ED29",="PASS",="07F983BD843F0D72C23309E4F95AD260",="PASS",="197AA168",="PASS",="0005168000149B85",="PASS",="2C8AFBCE24202696EC721B452CF95C23",
="2024-09-13",="09:38:46",="09:47:19",="hi-mix",="RI-0352",="PASS",="PASS",="25110000",="PASS",="5110000",="PASS",="760",="PASS",="10473",="PASS",="5390",="PASS",="4365",="PASS",="3271",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="732830250",="289085706",="-74",="11",="289085706",="732830250",="-40",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073116186",="89551080357045308155",="Vivo",="PASS",="2",="13",="0.76",="PASS",="89550531420012575698",="Claro",="PASS",="-",="PASS",="1859BE696470E915",="PASS",="EC052650163BFD673931583DB3BA21DF",="PASS",="8074EE9C",="PASS",="000516800014BF95",="PASS",="238786035775B468E579FC69008F67E6",
="2024-09-13",="09:47:57",="09:55:20",="hi-mix",="RI-0352",="PASS",="PASS",="25110617",="PASS",="5110617",="PASS",="760",="PASS",="10570",="PASS",="5380",="PASS",="4414",="PASS",="3286",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="1965994273",="137056096",="-74",="6",="137056096",="1965994273",="-38",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073109173",="89551080357045308155",="Vivo",="PASS",="2",="14",="0.69",="PASS",="89550531420012575680",="Claro",="PASS",="-",="PASS",="BC98AFCD0E5DE6E1",="PASS",="3D6D3D4CE835299B559CD40FB51746BE",="PASS",="23C0438D",="PASS",="000516800014AC37",="PASS",="7D9CF26E70E479AD5DC791EF7D06C3B2",
="2024-09-13",="10:01:12",="10:03:40",="hi-mix",="RI-0352",="FAIL",="PASS",="25110598",="PASS",="5110598",="PASS",="512",="PASS",="10602",="PASS",="5380",="PASS",="4355",="PASS",="3295",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="FAIL",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000149ACB",="-",="",
="2024-09-13",="10:04:02",="10:11:28",="hi-mix",="RI-0352",="PASS",="PASS",="25110598",="PASS",="5110598",="PASS",="694",="PASS",="10538",="PASS",="5380",="PASS",="4350",="PASS",="3291",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="739888028",="1482032429",="-73",="11",="1482032429",="739888028",="-40",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073113068",="89551080357045308155",="Vivo",="PASS",="2",="15",="0.66",="PASS",="89550531420012575672",="Claro",="PASS",="-",="PASS",="227D6A1439131411",="PASS",="45C4508E4142AE6D8A2FEAD103F5647D",="PASS",="47C3127D",="PASS",="0005168000149ACB",="PASS",="6F445F66B3DB6B1397D4F8608D35964A",
="2024-09-13",="10:12:04",="10:20:03",="hi-mix",="RI-0352",="PASS",="PASS",="25111028",="PASS",="5111028",="PASS",="760",="PASS",="10570",="PASS",="5410",="PASS",="4414",="PASS",="3339",="PASS",="1860",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11695",="-",="0",="0",="0",="PASS",="906000",="1040602634",="1885282712",="-74",="12",="1885282712",="1040602634",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="29",="99",="869671073109355",="89551080357045308155",="Vivo",="PASS",="2",="12",="0.84",="PASS",="89550531420012575664",="Claro",="PASS",="-",="PASS",="37672320E2A0DC33",="PASS",="0DEDA5BFAEEA6B022E62680E10FFE812",="PASS",="A8BFDFFE",="PASS",="000516800014BD49",="PASS",="8CA137AA9900B82B24B10364E0126386",
